date,currency_code,media_type,ad_format,bids,impressions,cost,clicks,conversions
2018-11-10T00:00:00Z,USD,Video,640x360,44,3,0.11027530120482,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,106,30,0.994890685301196,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,2,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,4,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,2,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,48,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,117,6,0.206092771084338,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,72,9,0.279982530120486,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,520,75,2.310135542168706,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,82,31,0.751998048192774,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,45,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,10,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,5,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,529,5,0.18981626506024,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,11,6,0.172463855421684,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,7,4,0.142214457831324,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,4,4,0.13781686746988,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,251,35,0.733376506024106,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,4617,402,10.937545012048325,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,3,2,0.056649397590362,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,8,4,0.100527710843372,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,313,48,2.235489156626496,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,243,131,6.078005421686717,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,494,69,3.193574144578293,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,86,19,0.885759638554213,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,23,5,0.232406626506023,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,12,4,0.186431325301204,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,908,203,9.42744397590357,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,192,13,0.606956024096383,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,45,3,0.140034337349397,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,185,11,0.513318674698793,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,884,194,9.007762650602366,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,24,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,790,167,7.754622289156589,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,117,11,0.311571686746991,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,240,68,2.27107951807226,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,7,1,0.038384939759036,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,7,1,0.038384939759036,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,72,40,1.33630120481926,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,5,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,306,137,3.949653012048135,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,83,22,0.813324096385548,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,297,217,7.757303012048127,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,142,7,0.233272891566262,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,88,18,0.62333855421687,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,276,69,2.386512650602419,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,6,4,0.153539759036144,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,69,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,170,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,210,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,15,3,0.070516265060241,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,5,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,5,5,0.178322289156627,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,1534,739,19.737639156626635,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,4,3,0.103468072289157,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,1,1,0.034770481927711,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,9,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,73,3,0.079552409638554,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,306,4,0.14703373493976,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,61,1,0.037180120481928,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,167,56,1.856216805783116,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,2,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,3,3,0.107925903614457,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,1,1,0.02754156626506,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,8,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,16,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,50,9,0.279560843373498,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,416,48,1.475248192771104,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,82,37,0.929876746987955,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,6,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,3,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,3,3,0.125576506024095,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,320,11,0.418860843373492,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,83,37,1.062683734939744,0,2
2018-11-10T00:00:00Z,USD,Video,640x360,4,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,6,4,0.138660240963856,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,190,39,0.81938373493977,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,1404,200,5.439690457831391,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,282,48,2.233802409638544,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,172,93,4.317028313252991,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,340,36,1.661626120481916,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,99,29,1.350572891566259,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,17,2,0.09363734939759,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,27,3,0.139190963855421,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,398,79,3.668735542168657,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,135,12,0.558872289156624,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,28,1,0.046396987951807,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,102,4,0.186431325301204,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,365,64,2.971515662650588,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,24,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,319,65,3.017069277108419,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,31,10,0.28324698795181,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,241,73,2.446498192771054,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,6,1,0.037963253012048,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,2,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,49,26,0.869755421686736,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,361,105,2.992415662650555,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,63,23,0.852612650602416,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,298,222,7.945613253011982,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,119,5,0.166984939759034,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,79,19,0.656422289156629,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,211,56,1.936604819277116,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,5,5,0.191503012048192,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,57,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,159,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,183,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,65,14,0.330745879518073,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,38,0,0,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,2,2,0.071497590361446,0,0
2018-11-10T00:00:00Z,USD,Video,640x360,1488,497,13.219965662650687,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,9663,3884,10.796266698838092,3,0
2018-11-10T00:00:00Z,USD,Display,300x250,119716,35683,107.70786603385099,19,3
2018-11-10T00:00:00Z,USD,Display,320x50,141065,54421,184.33770443192273,46,11
2018-11-10T00:00:00Z,USD,Display,728x90,34394,11786,34.59685139110111,12,2
2018-11-10T00:00:00Z,USD,Display,160x600,6707,664,2.90356764694025,1,6
2018-11-10T00:00:00Z,USD,Display,300x250,53535,3582,16.566245779056047,4,48
2018-11-10T00:00:00Z,USD,Display,320x50,44513,9455,52.61295994248376,17,72
2018-11-10T00:00:00Z,USD,Display,728x90,16012,1579,7.089267919260269,4,6
2018-11-10T00:00:00Z,USD,Display,160x600,8454,3333,9.634079804331463,0,1
2018-11-10T00:00:00Z,USD,Display,300x250,100217,29120,90.7173479636716,15,13
2018-11-10T00:00:00Z,USD,Display,320x50,113829,41658,130.34126640155873,25,15
2018-11-10T00:00:00Z,USD,Display,728x90,28291,8559,25.83222361098087,3,1
2018-11-10T00:00:00Z,USD,Display,160x600,7223,780,3.4845119154813,0,8
2018-11-10T00:00:00Z,USD,Display,300x250,58353,4080,19.32257878269744,2,61
2018-11-10T00:00:00Z,USD,Display,320x50,50420,9650,50.66048213494817,23,44
2018-11-10T00:00:00Z,USD,Display,728x90,22753,2086,9.928567887259375,5,15
2018-11-10T00:00:00Z,USD,Display,160x600,3946,1284,3.509737735959507,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,48553,13057,39.573990373773974,13,10
2018-11-10T00:00:00Z,USD,Display,320x50,51977,19857,61.89651578968692,19,6
2018-11-10T00:00:00Z,USD,Display,728x90,15590,4973,16.477979634863328,4,2
2018-11-10T00:00:00Z,USD,Display,160x600,5167,613,2.689019804048469,1,2
2018-11-10T00:00:00Z,USD,Display,300x250,43074,3216,15.122753045020007,4,26
2018-11-10T00:00:00Z,USD,Display,320x50,37668,7925,39.13001013305792,24,58
2018-11-10T00:00:00Z,USD,Display,728x90,17784,1718,9.320002438526773,1,24
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,5
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,7
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,9
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,2
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,3
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,1
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,7
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,7
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,8
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,3
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,2
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,8
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,4
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,2
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,1
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,4
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,6
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,2
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,1
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,1
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,3
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,4
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,1
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,1
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,24
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,8
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,5
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,2
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,5
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,7
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,160x600,0,0,0,0,0
2018-11-10T00:00:00Z,USD,Display,300x250,0,0,0,0,12
2018-11-10T00:00:00Z,USD,Display,320x50,0,0,0,0,2
2018-11-10T00:00:00Z,USD,Display,728x90,0,0,0,0,1
2018-11-11T00:00:00Z,USD,Video,640x360,5,4,0.138238554216868,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,5,2,0.068697590361446,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,4,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,286,29,0.768542771084332,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,186,9,0.31902481919277,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,40,1,0.03675843373494,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,43,20,0.660654149397584,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,3,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,91,2,0.068697590361446,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,142,6,0.206092771084338,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,49,11,0.338921084337354,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,371,48,1.477356626506044,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,49,20,0.454510554216866,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,35,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,16,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,9,2,0.076769879518072,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,7,2,0.068697590361446,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,27,11,0.38121024096385703,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,6,5,0.208310240963853,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,503,13,0.493943975903612,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,19,7,0.201207831325298,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,8,4,0.142214457831324,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,2,1,0.034348795180723,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,232,44,0.92373012048194,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,4073,498,13.59121166265076,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,4,4,0.113298795180724,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,287,56,2.607930120481916,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,230,86,3.995201204819258,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,455,60,2.770701204819258,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,96,23,1.073456024096381,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,29,8,0.373284337349396,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,15,4,0.185587951807228,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,604,137,6.373254819277079,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,203,13,0.604425903614455,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,8,1,0.046818674698795,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,187,18,0.83851927710843,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,560,116,5.3930144578313,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,2,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,504,116,5.392171084337324,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,72,16,0.453195180722896,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,497,206,6.895550602409552,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,7,1,0.038384939759036,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,10,2,0.076348192771084,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,129,73,2.438486144578282,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,8,1,0.038384939759036,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,419,98,2.797739156626462,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,79,31,1.147101807228924,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,318,247,8.83361024096378,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,130,20,0.666253012048184,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,80,20,0.689927710843376,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,269,73,2.523064457831335,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,2,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,35,17,0.587724698795183,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,82,39,1.345928313253017,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,111,58,2.00361566265061,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,67,16,0.359159469879519,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,35,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,2,1,0.035748795180723,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,1162,567,15.158648795180824,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,3,3,0.103889759036145,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,1,1,0.034770481927711,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,6,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,100,13,0.346999999999999,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,344,8,0.28226638545783,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,102,6,0.221808433734939,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,67,26,0.859735936385534,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,23,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,38,2,0.069540963855422,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,30,16,0.494701204819284,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,388,44,1.356527710843392,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,33,16,0.377355710843373,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,7,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,2,1,0.034348795180723,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,1,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,272,20,0.761795180722888,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,25,21,0.601093373493972,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,19,7,0.250140361445781,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,9,5,0.172165662650603,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,158,32,0.672033734939768,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,1457,215,5.809253807228989,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,20,20,0.570289156626512,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,145,39,1.819181325301197,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,88,61,2.831903012048179,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,215,52,2.396093879518054,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,64,19,0.887024698795177,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,10,5,0.233671686746987,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,20,4,0.186853012048192,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,183,46,2.136369879518062,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,94,12,0.558872289156624,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,10,3,0.139612650602409,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,76,14,0.65124457831325,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,166,49,2.275139156626495,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,6,2,0.09363734939759,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,148,52,2.414330120481916,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,17,5,0.141623493975905,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,208,78,2.607157831325268,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,6,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,3,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,40,19,0.63310903614457,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,5,1,0.038384939759036,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,295,91,2.626362048192733,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,71,37,1.371025903614468,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,286,227,8.124646385542102,0,1
2018-11-11T00:00:00Z,USD,Video,640x360,97,7,0.234116265060238,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,97,25,0.866310240963859,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,218,62,2.148601204819286,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,5,4,0.153539759036144,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,17,9,0.310404216867471,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,82,49,1.691524698795187,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,79,35,1.206424698795185,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,21,5,0.118792168674699,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,8,0,0,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,5,5,0.177900602409639,0,0
2018-11-11T00:00:00Z,USD,Video,640x360,873,444,11.899048192771165,0,0
2018-11-11T00:00:00Z,USD,Display,160x600,10849,4520,12.723503058331097,4,0
2018-11-11T00:00:00Z,USD,Display,300x250,107658,32314,97.83974818879328,23,26
2018-11-11T00:00:00Z,USD,Display,320x50,141694,52996,178.2209007779317,43,19
2018-11-11T00:00:00Z,USD,Display,728x90,32856,11656,34.35939264599109,13,0
2018-11-11T00:00:00Z,USD,Display,160x600,5184,671,2.922045669531823,0,10
2018-11-11T00:00:00Z,USD,Display,300x250,47379,3246,14.924633689048008,1,27
2018-11-11T00:00:00Z,USD,Display,320x50,45548,10381,60.841298951302186,21,66
2018-11-11T00:00:00Z,USD,Display,728x90,14335,1442,6.512916255066144,3,16
2018-11-11T00:00:00Z,USD,Display,160x600,9128,2860,8.13124860642763,1,4
2018-11-11T00:00:00Z,USD,Display,300x250,88175,25843,80.99172663022937,14,1
2018-11-11T00:00:00Z,USD,Display,320x50,111654,41252,129.88626570990354,50,9
2018-11-11T00:00:00Z,USD,Display,728x90,23217,8438,25.460654270428066,3,3
2018-11-11T00:00:00Z,USD,Display,160x600,7472,755,3.376054359487721,0,1
2018-11-11T00:00:00Z,USD,Display,300x250,56656,4374,20.86990948468517,4,35
2018-11-11T00:00:00Z,USD,Display,320x50,51768,10420,55.70869044352096,28,75
2018-11-11T00:00:00Z,USD,Display,728x90,17153,1759,8.667058573076194,4,34
